Sequence_ID
NU.37.DeMMO6.D1.sand.Sep2016_40743
NU.03.DeMMO6.Steri.2.092316_40794
NU.48.800.D1.SlideBlank.Sep2016_40795
NU.05.DeMMO3.Steri.2.092116_41022
NU.25.DeMMO1.D1.sand.Sep2016_41081
NU.11.DeMMO6.Steri.2.120716_41563
NU.48.800.D1.SlideBlank.Sep2016_41701
NU.05.DeMMO3.Steri.2.092116_41862
NU.05.DeMMO3.Steri.2.092116_41886
NU.18.DeMMO3.Steri.Dec2015_42098
NU.54.4800.D1.SlideBlank.Sep2016_42235
NU.44.DeMMO3.D1.wool.Sep2016_42294
NU.48.800.D1.SlideBlank.Sep2016_42416
NU.54.4800.D1.SlideBlank.Sep2016_42546
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_42587
NU.18.DeMMO3.Steri.Dec2015_42602
NU.37.DeMMO6.D1.sand.Sep2016_42615
NU.18.DeMMO3.Steri.Dec2015_42630
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_42632
NU.37.DeMMO6.D1.sand.Sep2016_42633
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_42851
NU.48.800.D1.SlideBlank.Sep2016_42989
NU.05.DeMMO3.Steri.2.092116_43190
NU.05.DeMMO3.Steri.2.092116_43205
NU.44.DeMMO3.D1.wool.Sep2016_43242
NU.37.DeMMO6.D1.sand.Sep2016_43400
NU.37.DeMMO6.D1.sand.Sep2016_43928
NU.45.DeMMO3.D1.sand.Sep2016_44019
NU.37.DeMMO6.D1.sand.Sep2016_44102
NU.39.DeMMO6.5mmPyrex.Sep2016_44311
NU.24.DeMMO1.D1.wool.Sep2016_44359
NU.39.DeMMO6.5mmPyrex.Sep2016_44469
NU.39.DeMMO6.5mmPyrex.Sep2016_44517
NU.37.DeMMO6.D1.sand.Sep2016_44525
NU.39.DeMMO6.5mmPyrex.Sep2016_44527
NU.39.DeMMO6.5mmPyrex.Sep2016_44545
NU.05.DeMMO3.Steri.2.092116_44902
NU.05.DeMMO3.Steri.2.092116_44906
NU.05.DeMMO3.Steri.2.092116_44929
NU.45.DeMMO3.D1.sand.Sep2016_45039
NU.45.DeMMO3.D1.sand.Sep2016_45050
NU.39.DeMMO6.5mmPyrex.Sep2016_45136
NU.48.800.D1.SlideBlank.Sep2016_45632
NU.48.800.D1.SlideBlank.Sep2016_45740
NU.48.800.D1.SlideBlank.Sep2016_46013
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_46070
NU.39.DeMMO6.5mmPyrex.Sep2016_46097
NU.36.DeMMO6.D1.wool.Sep2016_46314
NU.44.DeMMO3.D1.wool.Sep2016_46319
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_46432
NU.48.800.D1.SlideBlank.Sep2016_46452
NU.03.DeMMO6.Steri.2.092316_47004
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_47072
NU.45.DeMMO3.D1.sand.Sep2016_47245
NU.45.DeMMO3.D1.sand.Sep2016_47261
NU.54.4800.D1.SlideBlank.Sep2016_47356
NU.36.DeMMO6.D1.wool.Sep2016_47519
NU.48.800.D1.SlideBlank.Sep2016_47539
NU.18.DeMMO3.Steri.Dec2015_47614
NU.18.DeMMO3.Steri.Dec2015_47693
NU.18.DeMMO3.Steri.Dec2015_47713
NU.54.4800.D1.SlideBlank.Sep2016_47885
NU.11.DeMMO6.Steri.2.120716_47916
NU.39.DeMMO6.5mmPyrex.Sep2016_47983
NU.39.DeMMO6.5mmPyrex.Sep2016_48005
NU.20.DeMMO6.Steri.120815_48049
NU.45.DeMMO3.D1.sand.Sep2016_48126
NU.20.DeMMO6.Steri.120815_48265
NU.54.4800.D1.SlideBlank.Sep2016_48322
NU.05.DeMMO3.Steri.2.092116_48625
NU.44.DeMMO3.D1.wool.Sep2016_48691
NU.48.800.D1.SlideBlank.Sep2016_48776
NU.48.800.D1.SlideBlank.Sep2016_48812
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_48890
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_48968
NU.44.DeMMO3.D1.wool.Sep2016_49367
NU.48.800.D1.SlideBlank.Sep2016_49476
NU.11.DeMMO6.Steri.2.120716_49720
NU.36.DeMMO6.D1.wool.Sep2016_49903
NU.25.DeMMO1.D1.sand.Sep2016_50045
NU.37.DeMMO6.D1.sand.Sep2016_50081
NU.11.DeMMO6.Steri.2.120716_50156
NU.18.DeMMO3.Steri.Dec2015_50196
NU.54.4800.D1.SlideBlank.Sep2016_50360
NU.54.4800.D1.SlideBlank.Sep2016_50441
NU.48.800.D1.SlideBlank.Sep2016_50458
NU.48.800.D1.SlideBlank.Sep2016_50572
NU.03.DeMMO6.Steri.2.092316_50573
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_50623
NU.24.DeMMO1.D1.wool.Sep2016_50637
NU.11.DeMMO6.Steri.2.120716_50719
NU.11.DeMMO6.Steri.2.120716_50933
NU.54.4800.D1.SlideBlank.Sep2016_51069
NU.39.DeMMO6.5mmPyrex.Sep2016_51176
NU.39.DeMMO6.5mmPyrex.Sep2016_51179
NU.48.800.D1.SlideBlank.Sep2016_51275
NU.05.DeMMO3.Steri.2.092116_51473
NU.05.DeMMO3.Steri.2.092116_51479
NU.05.DeMMO3.Steri.2.092116_51511
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_51586
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_51601
NU.48.800.D1.SlideBlank.Sep2016_51604
NU.05.DeMMO3.Steri.2.092116_51730
NU.05.DeMMO3.Steri.2.092116_52010
NU.05.DeMMO3.Steri.2.092116_52034
NU.39.DeMMO6.5mmPyrex.Sep2016_52071
NU.44.DeMMO3.D1.wool.Sep2016_52212
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_52345
NU.44.DeMMO3.D1.wool.Sep2016_52438
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_52606
NU.18.DeMMO3.Steri.Dec2015_52659
NU.18.DeMMO3.Steri.Dec2015_52665
NU.39.DeMMO6.5mmPyrex.Sep2016_52716
NU.18.DeMMO3.Steri.Dec2015_52777
NU.54.4800.D1.SlideBlank.Sep2016_53092
NU.39.DeMMO6.5mmPyrex.Sep2016_53133
NU.45.DeMMO3.D1.sand.Sep2016_53141
NU.18.DeMMO3.Steri.Dec2015_53213
NU.18.DeMMO3.Steri.Dec2015_53228
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_53237
NU.03.DeMMO6.Steri.2.092316_53249
NU.48.800.D1.SlideBlank.Sep2016_53355
NU.48.800.D1.SlideBlank.Sep2016_53537
NU.48.800.D1.SlideBlank.Sep2016_53599
NU.03.DeMMO6.Steri.2.092316_53892
NU.45.DeMMO3.D1.sand.Sep2016_53993
NU.45.DeMMO3.D1.sand.Sep2016_54003
NU.54.4800.D1.SlideBlank.Sep2016_54259
NU.39.DeMMO6.5mmPyrex.Sep2016_54277
NU.54.4800.D1.SlideBlank.Sep2016_54282
NU.20.DeMMO6.Steri.120815_54516
NU.11.DeMMO6.Steri.2.120716_54664
NU.54.4800.D1.SlideBlank.Sep2016_54892
NU.54.4800.D1.SlideBlank.Sep2016_54916
NU.36.DeMMO6.D1.wool.Sep2016_54983
NU.48.800.D1.SlideBlank.Sep2016_54991
NU.48.800.D1.SlideBlank.Sep2016_54998
NU.36.DeMMO6.D1.wool.Sep2016_55061
NU.24.DeMMO1.D1.wool.Sep2016_55146
NU.03.DeMMO6.Steri.2.092316_55351
NU.48.800.D1.SlideBlank.Sep2016_55424
NU.03.DeMMO6.Steri.2.092316_55925
NU.03.DeMMO6.Steri.2.092316_55969
NU.20.DeMMO6.Steri.120815_56152
NU.48.800.D1.SlideBlank.Sep2016_56219
NU.44.DeMMO3.D1.wool.Sep2016_56462
NU.24.DeMMO1.D1.wool.Sep2016_56722
NU.20.DeMMO6.Steri.120815_56765
NU.48.800.D1.SlideBlank.Sep2016_56954
NU.54.4800.D1.SlideBlank.Sep2016_57092
NU.37.DeMMO6.D1.sand.Sep2016_57164
NU.48.800.D1.SlideBlank.Sep2016_57256
NU.44.DeMMO3.D1.wool.Sep2016_57521
NU.18.DeMMO3.Steri.Dec2015_57708
NU.48.800.D1.SlideBlank.Sep2016_57799
NU.48.800.D1.SlideBlank.Sep2016_57809
NU.54.4800.D1.SlideBlank.Sep2016_57919
NU.54.4800.D1.SlideBlank.Sep2016_57942
NU.36.DeMMO6.D1.wool.Sep2016_57963
NU.05.DeMMO3.Steri.2.092116_58157
NU.48.800.D1.SlideBlank.Sep2016_58171
NU.44.DeMMO3.D1.wool.Sep2016_58202
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_58345
NU.18.DeMMO3.Steri.Dec2015_58640
NU.36.DeMMO6.D1.wool.Sep2016_58779
NU.48.800.D1.SlideBlank.Sep2016_58840
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_58843
NU.38.DeMMO6.D1.3mmPyrex.Sep2016_58848
NU.48.800.D1.SlideBlank.Sep2016_58849
