taxonomy,7.DeMMO1.Steri.050917,1.DeMMO1.steri.083117,1.DeMMO1.steri.113017,12.DeMMO1.steri.041818,NU.24.DeMMO1.D1.wool.Sep2016,NU.25.DeMMO1.D1.sand.Sep2016,1.DeMMO1.Steri.021517,20.DeMMO1.A.top.041818,21.DeMMO1.B.top.041818,22.DeMMO1.C.top.041818,23.DeMMO1.D.top.041818,24.DeMMO1.E.top.041818,26.DeMMO1.SC1.top.041818,27.DeMMO1.SC2.top.041818,28.DeMMO1.SC3.top.041818,29.DeMMO1.SC4.top.041818,30.DeMMO1.SC5.top.041818,31.DeMMO1.SC7.top.041818,32.DeMMO1.SC8.top.041818,33.DeMMO1.SC9.top.041818,34.DeMMO1.SC10.top.041818,45.DeMMO1.7.top.041818,46.DeMMO1.8.top.041818,47.DeMMO1.9.top.041818,48.DeMMO1.10.top.041818,49.DeMMO1.11.top.041818,50.DeMMO1.12.top.041818,NU.18.DeMMO3.Steri.Dec2015,27.24790.AfterPacker.051616,28.24790.071216,NU.05.DeMMO3.Steri.2.092116,6.DeMMO3.Steri.021517,9.DeMMO3.Steri.051117,3.DeMMO3.steri.083117,3.DeMMO3.steri.112717,14.DeMMO3.steri.041718,NU.44.DeMMO3.D1.wool.Sep2016,NU.45.DeMMO3.D1.sand.Sep2016,25.DeMMO3.T7.top.051117,26.DeMMO3.T7.bottom.051117,27.DeMMO3.T8.top.051117,28.DeMMO3.T8.bottom.051117,29.DeMMO3.T9.top.051117,30.DeMMO3.T9.bottom.051117,31.DeMMO3.T10.top.051117,32.DeMMO3.T10.bottom.051117,33.DeMMO3.T11.top.051117,34.DeMMO3.T11.bottom.051117,35.DeMMO3.T12.top.051117,36.DeMMO3.T12.bottom.051117,8.DeMMO3.T1.top.083017,9.DeMMO3.T1.bottom.083017,10.DeMMO3.T2.top.083017,11.DeMMO3.T2.bottom.083017,12.DeMMO3.T3.top.083017,13.DeMMO3.T3.bottom.083017,14.DeMMO3.T4.top.083017,15.DeMMO3.T4.bottom.083017,16.DeMMO3.T5.top.083017,17.DeMMO3.T5.bottom.083017,39.DeMMO3.1.top.041718,40.DeMMO3.2.top.041718,41.DeMMO3.3.top.041718,42.DeMMO3.4.top.041718,43.DeMMO3.5.top.041718,44.DeMMO3.6.top.041718,51.DeMMO3.A.top.041718,52.DeMMO3.B.top.041718,53.DeMMO3.C.top.041718,54.DeMMO3.D.top.041718,55.DeMMO3.E.top.041718,56.DeMMO3.F.top.041718,NU.20.DeMMO6.Steri.120815,30.DuselB.050416,NU.03.DeMMO6.Steri.2.092316,NU.11.DeMMO6.Steri.2.120716,5.DeMMO6.Steri.021415,12.DeMMO6.Steri#2.051017,6.DeMMO6.steri.082917,6.DeMMO6.steri.112817,17.DeMMO6.041618,NU.36.DeMMO6.D1.wool.Sep2016,NU.37.DeMMO6.D1.sand.Sep2016,NU.38.DeMMO6.D1.3mmPyrex.Sep2016,NU.39.DeMMO6.5mmPyrex.Sep2016,13.DeMMO6.T1.top.051017,14.DeMMO6.T1.bottom.051017,15.DeMMO6.T2.top.051017,16.DeMMO6.T2.bottom.051017,17.DeMMO6.T3.top.051017,18.DeMMO6.T3.bottom.051017,19.DeMMO6.T4.top.051017,20.DeMMO6.T4.bottom.051017,21.DeMMO6.T5.top.051017,22.DeMMO6.T5.bottom.051017,24.DeMMO6.T6.bottom.051017,7.DuselD.steri.082917,18.DuselD.T6.top.082917,19.DuselD.T6.bottom.082917,20.DuselD.T7.top.082917,21.DuselD.T7.bottom.082917,22.DuselD.T8.top.082917,23.DuselD.T8.bottom.082917,24.DuselD.T9.top.082917,25.DuselD.T9.bottom.082917,26.DuselD.T10.top.082917,27.DuselD.T10.bottom.082917,34.4100L.DrillFluid.051716,NU.48.800.D1.SlideBlank.Sep2016,NU.54.4800.D1.SlideBlank.Sep2016,18.800.DitchFluid.041818
D_0__Archaea;D_1__Asgardaeota;Other;Other;Other,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Crenarchaeota;D_2__Bathyarchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon,2,1,6,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Crenarchaeota;D_2__Bathyarchaeia;Other;Other,3,3,0,5,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Archaea;D_1__Diapherotrites;D_2__Iainarchaeia;D_3__Iainarchaeales;D_4__Diapherotrites archaeon SCGC AAA011-K09,23,16,15,13,0,0,35,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Archaea;D_1__Diapherotrites;D_2__Iainarchaeia;D_3__Iainarchaeales;D_4__Diapherotrites archaeon SCGC AAA011-N19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,1,3,4,2,5,7,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Diapherotrites;D_2__Iainarchaeia;D_3__Iainarchaeales;D_4__uncultured archaeon,8,7,8,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,42,27,37,47,31,28,67,1,2,0,1,1,1,1,0,0,0,0,0,5,0,0,1,0,3,7,0,1,0,7,1,22,5,6,2,3,2,2,1,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Diapherotrites;D_2__Iainarchaeia;D_3__Iainarchaeales;D_4__uncultured prokaryote,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Diapherotrites;D_2__Iainarchaeia;D_3__Iainarchaeales;Other,3,4,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Diapherotrites;D_2__Iainarchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Diapherotrites;D_2__Micrarchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon,32,22,27,20,0,2,47,0,0,4,3,0,0,3,2,0,1,0,0,0,0,0,13,20,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
D_0__Archaea;D_1__Diapherotrites;D_2__Micrarchaeia;D_3__uncultured euryarchaeote;D_4__uncultured euryarchaeote,11,2,0,1,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,1,0,2,0,26,8,8,9,22,14,12,14,4,10,0,6,2,7,7,8,16,1,3,11,12,11,2,8,1,0,4,4,1,14,11,3,33,23,6,22,0,11,4,6,7,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Diapherotrites;D_2__Micrarchaeia;Other;Other,4,4,9,2,0,5,3,4,7,1,2,4,4,48,14,6,11,4,8,6,3,4,6,7,5,0,4,1,12,1,5,14,6,18,19,23,3,0,0,15,26,32,13,8,8,10,4,6,6,2,4,6,9,7,10,5,14,14,9,5,18,19,18,0,7,0,7,4,5,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Haloferacaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Methanobacteria;D_3__Methanobacteriales;D_4__Methanobacteriaceae,258,2,23,13,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,2,0,3,0,0,0,9,1,0,0,5,0,2,0,0,0,2,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Methanomicrobia;D_3__Methanosarcinales;D_4__Methanoperedenaceae,9,0,5,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,10,2,12,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Methanomicrobia;D_3__Methanosarcinales;D_4__Methanosarcinaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,49,15,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Benthic Group D and DHVEG-1;D_4__uncultured archaeon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;D_4__uncultured archaeon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;D_4__uncultured euryarchaeote,8,0,0,3,0,0,0,0,0,0,3,1,0,10,1,4,0,0,0,3,0,39,12,9,36,21,30,3,3,2,6,79,277,45,155,200,0,0,0,2,4,0,0,3,1,2,1,12,2,0,0,2,8,0,0,0,5,0,0,2,15,22,0,0,4,2,3,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;Other,6,10,8,21,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Methanomassiliicoccales;D_4__Methanomassiliicoccaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Methanomassiliicoccales;D_4__uncultured,16,8,32,8,0,1,4,4,14,5,2,1,0,6,0,3,1,0,0,0,0,22,64,37,28,16,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__SG8-5;Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__uncultured;D_4__uncultured archaeon,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__uncultured;Other,0,2,0,3,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;Other;Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,2,3,1,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Hadesarchaeaeota;D_2__uncultured archaeon;D_3__uncultured archaeon;D_4__uncultured archaeon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Hadesarchaeaeota;Other;Other;Other,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Hydrothermarchaeota;Other;Other;Other,1,5,9,7,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Nanohaloarchaeia;D_3__Aenigmarchaeales;D_4__uncultured archaeon,26,11,11,4,0,0,22,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,6,2,9,2,4,0,2,0,4,0,0,0,0,2,7,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,18,18,0,0,41,0,7,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Nanohaloarchaeia;D_3__Deep Sea Euryarchaeotic Group(DSEG);D_4__uncultured archaeon,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Nanohaloarchaeia;D_3__Deep Sea Euryarchaeotic Group(DSEG);Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;Ambiguous_taxa;Ambiguous_taxa,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Diapherotrites archaeon ADurb.Bin253;D_4__Candidatus Diapherotrites archaeon ADurb.Bin253,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17;D_4__Candidatus Nomurabacteria bacterium RIFCSPLOWO2_02_FULL_42_17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Pacearchaeota archaeon CG1_02_32_21;D_4__Candidatus Pacearchaeota archaeon CG1_02_32_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9;D_4__Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9,4,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Nanoarchaeota archaeon SCGC AAA011-D5;D_4__Nanoarchaeota archaeon SCGC AAA011-D5,3,13,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__archaeon GW2011_AR17;D_4__archaeon GW2011_AR17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__archaeon GW2011_AR18;D_4__archaeon GW2011_AR18,11,6,8,3,0,0,7,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon,46,41,9,15,0,4,35,2,7,2,4,2,1,15,3,1,1,0,0,2,0,0,0,0,2,6,7,34,608,150,145,146,221,470,1003,748,95,86,2,0,15,34,17,116,39,6,7,15,11,0,9,37,36,39,81,93,44,13,197,68,182,77,29,4,23,32,79,137,280,83,250,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
