OTU.ID,7.DeMMO1.Steri.050917,1.DeMMO1.steri.083117,1.DeMMO1.steri.113017,12.DeMMO1.steri.041818,NU.24.DeMMO1.D1.wool.Sep2016,NU.25.DeMMO1.D1.sand.Sep2016,1.DeMMO1.Steri.021517,20.DeMMO1.A.top.041818,21.DeMMO1.B.top.041818,22.DeMMO1.C.top.041818,23.DeMMO1.D.top.041818,24.DeMMO1.E.top.041818,26.DeMMO1.SC1.top.041818,27.DeMMO1.SC2.top.041818,28.DeMMO1.SC3.top.041818,29.DeMMO1.SC4.top.041818,30.DeMMO1.SC5.top.041818,31.DeMMO1.SC7.top.041818,32.DeMMO1.SC8.top.041818,33.DeMMO1.SC9.top.041818,34.DeMMO1.SC10.top.041818,45.DeMMO1.7.top.041818,46.DeMMO1.8.top.041818,47.DeMMO1.9.top.041818,48.DeMMO1.10.top.041818,49.DeMMO1.11.top.041818,50.DeMMO1.12.top.041818,NU.18.DeMMO3.Steri.Dec2015,27.24790.AfterPacker.051616,28.24790.071216,NU.05.DeMMO3.Steri.2.092116,6.DeMMO3.Steri.021517,9.DeMMO3.Steri.051117,3.DeMMO3.steri.083117,3.DeMMO3.steri.112717,14.DeMMO3.steri.041718,NU.44.DeMMO3.D1.wool.Sep2016,NU.45.DeMMO3.D1.sand.Sep2016,25.DeMMO3.T7.top.051117,26.DeMMO3.T7.bottom.051117,27.DeMMO3.T8.top.051117,28.DeMMO3.T8.bottom.051117,29.DeMMO3.T9.top.051117,30.DeMMO3.T9.bottom.051117,31.DeMMO3.T10.top.051117,32.DeMMO3.T10.bottom.051117,33.DeMMO3.T11.top.051117,34.DeMMO3.T11.bottom.051117,35.DeMMO3.T12.top.051117,36.DeMMO3.T12.bottom.051117,8.DeMMO3.T1.top.083017,9.DeMMO3.T1.bottom.083017,10.DeMMO3.T2.top.083017,11.DeMMO3.T2.bottom.083017,12.DeMMO3.T3.top.083017,13.DeMMO3.T3.bottom.083017,14.DeMMO3.T4.top.083017,15.DeMMO3.T4.bottom.083017,16.DeMMO3.T5.top.083017,17.DeMMO3.T5.bottom.083017,39.DeMMO3.1.top.041718,40.DeMMO3.2.top.041718,41.DeMMO3.3.top.041718,42.DeMMO3.4.top.041718,43.DeMMO3.5.top.041718,44.DeMMO3.6.top.041718,51.DeMMO3.A.top.041718,52.DeMMO3.B.top.041718,53.DeMMO3.C.top.041718,54.DeMMO3.D.top.041718,55.DeMMO3.E.top.041718,56.DeMMO3.F.top.041718,NU.20.DeMMO6.Steri.120815,30.DuselB.050416,NU.03.DeMMO6.Steri.2.092316,NU.11.DeMMO6.Steri.2.120716,5.DeMMO6.Steri.021415,12.DeMMO6.Steri#2.051017,6.DeMMO6.steri.082917,6.DeMMO6.steri.112817,17.DeMMO6.041618,NU.36.DeMMO6.D1.wool.Sep2016,NU.37.DeMMO6.D1.sand.Sep2016,NU.38.DeMMO6.D1.3mmPyrex.Sep2016,NU.39.DeMMO6.5mmPyrex.Sep2016,13.DeMMO6.T1.top.051017,14.DeMMO6.T1.bottom.051017,15.DeMMO6.T2.top.051017,16.DeMMO6.T2.bottom.051017,17.DeMMO6.T3.top.051017,18.DeMMO6.T3.bottom.051017,19.DeMMO6.T4.top.051017,20.DeMMO6.T4.bottom.051017,21.DeMMO6.T5.top.051017,22.DeMMO6.T5.bottom.051017,24.DeMMO6.T6.bottom.051017,7.DuselD.steri.082917,18.DuselD.T6.top.082917,19.DuselD.T6.bottom.082917,20.DuselD.T7.top.082917,21.DuselD.T7.bottom.082917,22.DuselD.T8.top.082917,23.DuselD.T8.bottom.082917,24.DuselD.T9.top.082917,25.DuselD.T9.bottom.082917,26.DuselD.T10.top.082917,27.DuselD.T10.bottom.082917,34.4100L.DrillFluid.051716,NU.48.800.D1.SlideBlank.Sep2016,NU.54.4800.D1.SlideBlank.Sep2016,18.800.DitchFluid.041818
OTU_1135,2,2,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,163,249,572,451,779,67,996,24,32,8,6,20,20,37,65,0,29,18,24,6,16,59,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0
OTU_832,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_59,17,6,4,35,3,3,8,19,11,158,3,40,3,49,13,20,9,2,44,2,2,128,277,221,145,211,228,0,76,1859,348,205,98,262,88,120,561,539,13,62,35,12,28,14,18,53,33,12,28,8,308,17,106,20,44,20,44,44,238,27,189,122,0,1091,75,135,137,26,26,32,28,43,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,90,192,179,38,14,50,0,2,343,156,101,100,119,128,888,331,179,263,388,531,215,301,198,6,7,0,0,0,0,0,0,0,0,0,0,5,0,0
OTU_23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825,4589,4092,1046,529,754,655,3,5,1225,2293,1241,1021,26,15,18,38,88,76,73,51,51,89,37,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
OTU_28,6,21,10,3,6,2,29,35,4,14,34,42,36,6,20,27,8,2,4,2,1,0,14,5,11,24,16,3,142,910,408,291,167,642,185,87,1413,254,128,45,61,35,14,34,29,90,34,25,67,42,44,48,52,71,19,59,72,19,369,94,33,13,4,23,0,31,151,8,8,24,11,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60,23,7,7,1,6,2,6,10,1,0,0,0,0,0
OTU_2760,18,2,20,16,71,61,13,3,1,2,5,8,4,31,2,6,9,1,5,16,0,28,16,15,24,21,18,41,2,7,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
OTU_261,39,40,30,2,1,1,33,0,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,120,0,66,1,9,0,0,0,0,0,10,10,10,0,5,0,0,0,4,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_61,6,1,2,32,2,2,18,10,11,184,17,30,14,34,41,63,101,13,4,15,11,279,205,88,299,221,326,0,0,0,75,91,26,3,1,2,27,25,61,31,88,7,4,3,6,0,528,0,3,3,6,0,6,0,0,0,0,0,0,0,0,0,0,29,0,0,2,2,3,59,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_610,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,15,7,0,1,0,0,0,0,0,14,0,4,0,0,12,1,6,1,0,5,0,6,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,3,0,0,9,1,0,4,0,0,0,0,0,0,0,0,0,17,1,43,30,18,0
OTU_345,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,2,0,3,0,3,0,0,2,10,3,29,0,0,9,20,10,0,7,0,0,1,3,1,3,22,0,0,1,2,12,24,0,17,0,22,14,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,29,6,2,1,3,171,83,52,144,28,31,34,38,261,28,11,34,73,21,0,1,6,13,0,0,0,9,10,0,9,31,0,1,0,0,0,0
OTU_224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0
OTU_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,2,5,4,2,2,0,3,54,110,40,13,35,35,45,89,106,88,19,16,102,111,100,2,4,3,0,8,0,8,3,1,2,5,0,0,0,0
OTU_143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,88,101,55,11,7,22,7,62,66,38,25,61,42,210,154,148,126,17,107,73,50,153,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
OTU_12,13,2,15,5,8,6,4,7,2,0,6,11,0,1,0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,8,2,12,2,6,0,0,10,0,0,2,0,8,0,3,1,5,3,1,1,2,2,0,1,1,0,0,1,2,5,1,0,6,0,0,166,0,2,0,1,15,12,0,0,0,1,0,9,36,3,0,4,571,439,795,1594,108,492,57,205,329,509,218,174,125,69,109,7,1620,626,752,2143,2075,1826,1535,846,213,1411,0,6,35,0
OTU_4167,2,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,96,57,292,1124,710,213,51,8,203,210,143,127,138,475,402,350,409,534,745,457,237,401,429,480,4,0,18,0,1,0,2,9,0,1,0,0,0,0
OTU_1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0
OTU_993,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,1,9
OTU_174,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,10,63,48,21,43,13,8,10,4,5,37,24,27,24,11,22,15,9,27,20,21,0,9,14,5,0,5,22,43,63,15,15,16,0,50,6,18,4,5,10,1,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_692,12,7,9,8,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,6,0
OTU_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5,3,5,1,9,0,100,521,109,84,25,47,80,11,157,39,56,98,31,8,17,3,2,0,7,20,28,0,10,10,8,20,56,4,13,19,30,3,5,24,4,0,0,6,0
OTU_1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0
OTU_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,448,5,42,22,83,98,26,66,100,75,12,0,0,9,0,36,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,28,3,12,0,25,0,517,5,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,41,0,0,2,2,0
OTU_754,0,0,2,0,1,0,0,9,5,4,0,2,0,1,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
OTU_1431,0,0,0,0,49,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,50,10,414,169,127,393,15,245,208,125,82,51,864,284,770,803,1224,734,125,108,842,1041,1008,74,8,51,12,20,19,29,31,49,39,18,0,0,0,0
OTU_2434,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_76,70,2,75,247,27,69,10,26,33,20,37,33,5,19,25,13,19,7,22,14,6,101,21,25,61,66,37,409,23,11,6,2,5,1,2,2,108,16,1,42,25,15,74,35,19,14,9,31,58,39,0,1,20,6,0,0,0,0,3,2,22,1,62,0,235,0,19,42,117,103,151,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1
OTU_7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
OTU_168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,144,47,205,213,12,53,0,0,0,0,2,5,8,19,9,16,30,0,25,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,107,77,1014,425,314,547,1280,455,183,67,14,46,43,64,23,51,51,94,27,38,70,66,154,114,80,173,108,134,217,61,347,153,70,97,8,63,0,112,58,66,54,25,63,108,35,102,29,82,25,14,29,0,1,4,1,6,0,69,95,58,88,130,116,90,112,67,93,90,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU_171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,5,0,8,1,8,0,0,0,0,0,13,0,0,5,1,12,1,2,0,0,0,0,0,10,0,0,0,1,3,5,1,1,1,515,338,17,31,77,25,137,8,165,25,33,23,8,26,13,24,42,20,66,27,53,55,106,106,25,1,0,3,0,12,8,1,3,1,13,0,0,1,0
OTU_5659,2,9,4,1,2,2,7,9,34,11,61,62,1,5,7,27,11,2,3,24,2,15,0,13,31,9,25,0,1,1,5,0,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,4,0,0,2,0,0,0,0,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19,13,19,19,25,151,21,21,291,199,199,257,326,4264,174,212,237,191,155,80,224,78,232,83,128,279,387,209,20,0,5,324,146,68,136,42,39,166,26,30,20,17,29,15,37,23,11,33,24,5,16,15,14,7,25,9,15,38,17,142,21,1,0,0,1,9,7,198,13,14,48,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,11,26,18,7,15,2,4,1,5,1,3,11,2,15,5,0,12,1,3,11,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_75,2,0,0,0,142,214,4,30,258,380,291,230,7,3,15,22,16,18,5,6,15,20,24,9,9,0,15,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_876,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,21,0
OTU_8,17,13,18,8,0,2,15,0,118,17,46,38,3,120,18,57,11,1,3,31,5,32,80,29,55,45,55,6,322,132,193,172,134,303,236,180,61,83,41,564,322,904,363,223,159,608,276,739,374,445,201,333,325,284,339,377,247,263,396,246,605,711,367,461,54,618,146,626,431,150,638,635,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1
OTU_82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,45,162,207,276,317,54,38,13,83,21,84,99,105,212,728,317,95,202,528,539,284,84,264,36,1,0,0,0,7,0,1,0,0,0,0,0,1,0
OTU_340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1132,4,0
OTU_533,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,17,0,0,0,0,0,0,0,4,0,0,0,511,7,0
OTU_462,0,0,0,0,12,11,0,3,0,0,0,0,0,8,3,0,0,1,1,0,0,2,15,43,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,0
OTU_1664,0,2,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,1,2,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,1,3,0,2,0,2,3,1,2,2,1,0,1,2,2,2,1,1,1,1,2,0,7,17,1
